6303.19520808,18384695142.2,111516835579,17692112.0,17692112.0,-0.37,3.46,10.15,10941.85515202,6156.51,6270.66,6270.66,6270.66
6299.47670429,18404850220.9,111451047394,17692112.0,17692112.0,-0.29,3.4,10.02,10977.91186414,6157.25,6257.93,6257.93,6257.93
6303.80842067,18463302930.0,111527842200,17692137.0,17692137.0,-0.17,3.48,10.03,11011.23075953,6157.98,6281.99,6281.99,6281.99
6314.51679809,18505375944.1,111717296281,17692137.0,17692137.0,0.0,3.67,10.19,11005.00482896,6158.37,6285.41,6285.41,6285.41
6310.43584349,18544676517.6,111645253234,17692162.0,17692162.0,-0.06,3.62,10.06,11008.59389957,6158.88,6289.39,6289.39,6289.39
6322.67235222,18502534305.0,111861743528,17692162.0,17692162.0,0.19,3.84,10.21,11053.55463385,6160.16,6306.86,6306.86,6306.86
6319.47923882,18551883480.3,111805332602,17692175.0,17692175.0,0.18,3.81,10.09,11087.44155475,6160.90,6295.79,6295.79,6295.79
6315.82789371,18586993733.8,111740732365,17692175.0,17692175.0,0.2,3.77,9.96,11133.44019448,6161.60,6294.46,6294.46,6294.46
6315.36700878,18622789248.8,111732578309,17692175.0,17692175.0,0.21,3.77,9.92,11152.47751481,6163.09,6293.84,6293.84,6293.84
6310.91082414,18641234604.3,111653972214,17692212.0,17692212.0,0.1,3.7,9.78,11181.72549060,6163.87,6289.18,6289.18,6289.18
6307.08153049,18673599527.2,111586223539,17692212.0,17692212.0,-0.02,3.65,9.66,11196.12872839,6165.11,6285.51,6285.51,6285.51
6304.95647465,18609335455.5,111548866189,17692250.0,17692250.0,-0.17,3.64,9.57,11197.63885955,6166.21,6271.96,6271.96,6271.96
6296.64527969,18573003633.0,111401822450,17692250.0,17692250.0,-0.34,3.52,9.37,11179.49413119,6167.03,6287.58,6287.58,6287.58
6299.61921704,18594096671.9,111454438093,17692250.0,17692250.0,-0.3,3.57,9.39,11177.06315904,6168.08,6276.93,6276.93,6276.93
6300.58026263,18601052072.0,111471441152,17692250.0,17692250.0,-0.3,3.62,9.36,11158.31478764,6169.18,6277.19,6277.19,6277.19
6300.79905797,18622240407.9,111475312133,17692250.0,17692250.0,-0.23,3.66,9.32,11142.99213576,6170.39,6280.94,6280.94,6280.94
6304.29653581,18655912813.4,111537190386,17692250.0,17692250.0,-0.11,3.78,9.34,11162.01497617,6172.29,6284.66,6284.66,6284.66
6303.55458392,18667609197.2,111524063587,17692250.0,17692250.0,-0.03,3.82,9.29,11190.31169020,6172.96,6279.99,6279.99,6279.99
6303.94887115,18529577789.7,111533006248,17692562.0,17692562.0,0.04,3.88,9.25,11239.49220275,6174.38,6279.33,6279.33,6279.33
6286.97820303,18545530754.5,111232751650,17692562.0,17692562.0,-0.21,3.63,8.94,11404.26235008,6176.76,6256.91,6256.91,6256.91
